,Name,Sex,Team,Sport,Medal,Medal_Count
376,Alexandre Gemignani Ferreira,M,Brazil,Basketball,Bronze,1
377,Alexandre Maspoli,M,France,Weightlifting,Bronze,1
378,"Alexandrea Andrea ""Alex"" Coomber (Hamilton-)",F,Great Britain,Skeleton,Bronze,1
379,Alexandros Nikolopoulos,M,Greece,Weightlifting,Bronze,1
380,"Alexandru ""Alec"" Nstac",M,Romania,Boxing,Bronze,1
381,Alexandru Buligan,M,Romania,Handball,Bronze,1
382,Alexandru Chiculi,M,Romania,Fencing,Bronze,1
383,Alexandru Dinc,M,Romania,Handball,Bronze,1
384,Alexandru Flker,M,Romania,Handball,Bronze,2
385,Alexandru Nilca,M,Romania,Fencing,Bronze,1
386,Alexis Alain Vastine,M,France,Boxing,Bronze,1
387,Alexis Pinturault,M,France,Alpine Skiing,Bronze,1
388,Alexis Raynaud,M,France,Shooting,Bronze,1
389,Alexis Rodrguez Valera,M,Cuba,Wrestling,Bronze,1
390,Alexis Vila Perdomo,M,Cuba,Wrestling,Bronze,1
391,Alf Gunnar Skld,M,Sweden,Cycling,Bronze,1
392,Alf Tomas Jonsson,M,Sweden,Ice Hockey,Bronze,1
393,Alf Tommy Samuelsson,M,Sweden,Ice Hockey,Bronze,2
394,Alf Werner Martinsen,M,Norway,Football,Bronze,1
395,Alfio Peraboni,M,Italy,Sailing,Bronze,2
396,Alfonso Prez,M,Colombia,Boxing,Bronze,1
397,Alfrd Jindra,M,Czechoslovakia,Canoeing,Bronze,1
398,"Alfred ""Al"" Jones",M,United States,Boxing,Bronze,1
399,"Alfred ""Fredel"" Klin",M,Switzerland,Cross Country Skiing,Bronze,1
400,"Alfred ""Fredy"" Bieler",M,Switzerland,Ice Hockey,Bronze,1
401,Alfred Buyenne,M,France,Gymnastics,Bronze,1
402,Alfred Collingwood Hughes,M,Sorais-2,Sailing,Bronze,1
403,Alfred Dompert,M,Germany,Athletics,Bronze,1
404,Alfred Ernest Beamish,M,Great Britain-2,Tennis,Bronze,1
405,Alfred Felber,M,Switzerland,Rowing,Bronze,1
406,Alfred Goeldel-Bronikoven,M,Germany,Shooting,Bronze,1
407,"Alfred Gomer Albert ""Alf"" Swahn",M,Sweden,Shooting,Bronze,3
408,Alfred Heinrich,M,Germany,Ice Hockey,Bronze,1
409,"Alfred Hilborn ""Al"" Bates",M,United States,Athletics,Bronze,1
410,Alfred Iosifovich Kuchevsky,M,Soviet Union,Ice Hockey,Bronze,1
411,"Alfred James ""Jimmy"" Swift",M,South Africa,Cycling,Bronze,1
412,"Alfred Johan ""Alppo"" Asikainen",M,Finland,Wrestling,Bronze,1
413,Alfred Jzef Kauziski,M,Poland,Handball,Bronze,1
414,Alfred Kirwa Yego,M,Kenya,Athletics,Bronze,1
415,Alfred Lcker,M,Germany,Hockey,Bronze,1
416,Alfred Louis Joseph Kimpe,M,France,Gymnastics,Bronze,1
417,Alfred Matt,M,Austria,Alpine Skiing,Bronze,1
418,Alfred Ost,M,Belgium,Art Competitions,Bronze,1
419,"Alfred Page ""Al"" Lane",M,United States,Shooting,Bronze,1
420,Alfred Pl,M,France,Rowing,Bronze,1
421,Alfred Probst,M,Switzerland,Rowing,Bronze,1
422,Alfred Rieck,M,Germany,Rowing,Bronze,1
423,Alfred Sageder,M,Austria,Rowing,Bronze,1
424,Alfred Tonello,M,France,Cycling,Bronze,1
425,Alfred William Messenger,M,Great Britain,Gymnastics,Bronze,1
426,Alfredo Figueredo Ricardo,M,Cuba,Volleyball,Bronze,1
427,Alfredo Jose Antonio Eugenio Porzio,M,Argentina,Boxing,Bronze,1
428,Alfredo Paolo Quinteros,M,Argentina,Basketball,Bronze,1
429,Alfredo Pitto,M,Italy,Football,Bronze,1
430,Alfredo Rodrigues da Motta,M,Brazil,Basketball,Bronze,1
431,Alfredo Rota,M,Italy,Fencing,Bronze,1
432,Alfried Felix Alwyn von Bohlen und Halbach (-Krupp von Bohlen und Halbach),M,Germania II,Sailing,Bronze,1
433,Ali Ezzine,M,Morocco,Athletics,Bronze,1
434,Ali Kayali,M,Turkey,Wrestling,Bronze,1
435,Ali Mirzai,M,Iran,Weightlifting,Bronze,1
436,Ali Reza Heidari,M,Iran,Wrestling,Bronze,1
437,Alice Mary Mills (-Tait),F,Australia,Swimming,Bronze,1
438,Alice W. Bridges (-Roche),F,United States,Swimming,Bronze,1
439,Alicia Jayne Coutts,F,Australia,Swimming,Bronze,1
440,Alicia McCormack,F,Australia,Water Polo,Bronze,2
441,Alicia Molik,F,Australia,Tennis,Bronze,1
442,Alimbeg Borisovich Bestayev,M,Soviet Union,Wrestling,Bronze,1
443,Alina Arturovna Tumilovich,F,Belarus,Rhythmic Gymnastics,Bronze,1
444,Alina Maratovna Kabayeva,F,Russia,Rhythmic Gymnastics,Bronze,1
445,Alina Mller,F,Switzerland,Ice Hockey,Bronze,1
446,Alina Yegorovna Kham,F,Soviet Union,Hockey,Bronze,1
447,Alipi Kostadinov,M,Czechoslovakia,Cycling,Bronze,1
448,Alisa Peta Camplin (-Warner),F,Australia,Freestyle Skiing,Bronze,1
449,Alisha Rebecca Glass,F,United States,Volleyball,Bronze,1
450,Alison Bartosik,F,United States,Synchronized Swimming,Bronze,2
451,Alison Gail Ramsay,F,Great Britain,Hockey,Bronze,1
452,Alison Jane Williamson (-Conaghan),F,Great Britain,Archery,Bronze,1
453,Alison Jennifer Korn,F,Canada,Rowing,Bronze,1
454,Alister Millar Allan,M,Great Britain,Shooting,Bronze,1
455,Aliya Farkhatovna Mustafina,F,Russia,Gymnastics,Bronze,3
456,Aljona Sawtchenko,F,Germany-1,Figure Skating,Bronze,2
457,Alla Vladimirovna Grishchenkova,F,Soviet Union,Swimming,Bronze,1
458,Allan Cleave Evan Lawrence,M,Australia,Athletics,Bronze,1
459,Allan Edward Lard,M,United States Golf Association-3,Golf,Bronze,1
460,Allan Frederick Wood,M,Australia,Swimming,Bronze,3
461,Allan Nrregaard Christensen,M,Denmark,Sailing,Bronze,1
462,Allar Levandi,M,Soviet Union,Nordic Combined,Bronze,1
463,Allar Raja,M,Estonia,Rowing,Bronze,1
464,Allen Ezail Iverson,M,United States,Basketball,Bronze,1
465,"Allen Gerald ""Gerry"" Pinder",M,Canada,Ice Hockey,Bronze,1
466,Allen James Coage,M,United States,Judo,Bronze,1
467,Allen Tarwater West,M,United States-3,Tennis,Bronze,1
468,Allison Ann Higson (-Cavanaugh),F,Canada,Swimming,Bronze,1
469,Allison Baver,F,United States,Short Track Speed Skating,Bronze,1
470,Allison Beveridge,F,Canada,Cycling,Bronze,1
471,Allison M. Brock,F,United States,Equestrianism,Bronze,1
472,Allison Petra Cook-Tranquilli,F,Australia,Basketball,Bronze,1
473,Allison Rodgers Schmitt,F,United States,Swimming,Bronze,2
474,Allysha Chapman,F,Canada,Football,Bronze,1
475,Almaz Ayana Eba,F,Ethiopia,Athletics,Bronze,1
476,Almighty Voice,M,Mohawk Indians-2,Lacrosse,Bronze,1
477,Alois Klin,M,Switzerland,Cross Country Skiing,Bronze,1
478,Alois Podhajsky,M,Austria,Equestrianism,Bronze,1
479,Alois Schloder,M,West Germany,Ice Hockey,Bronze,1
480,Alonzo Russell,M,Bahamas,Athletics,Bronze,1
481,Alphonse De Cuyper,M,Belgium,Art Competitions,Bronze,1
482,Alphonse Decuyper,M,Libellule de Paris,Water Polo,Bronze,1
483,Alphonse Ducatillon,M,Belgium,Tug-Of-War,Bronze,1
484,Alphonse Higelin (Hglin-),M,France,Gymnastics,Bronze,2
485,Alphonse Renier,M,Univ. of Brussels,Football,Bronze,1
486,Alphonso Nordio,M,"Marinai della nave da guerra ""Varese""",Rowing,Bronze,1
487,"Alphonzo Edward Bell, Sr.",M,United States,Tennis,Bronze,1
488,"Althea Kristina ""Tina"" Cook (Gifford-)",F,Great Britain,Equestrianism,Bronze,2
489,Alv Gjestvang,M,Norway,Speed Skating,Bronze,1
490,"Alvaro Affonso ""Doda"" de Miranda Neto",M,Brazil,Equestrianism,Bronze,2
491,Alvaro Nainovi,M,Yugoslavia,Handball,Bronze,1
492,"Alvin Edmund ""Al"" Ulbrickson, Jr.",M,United States,Rowing,Bronze,1
493,"Alvin Hjalmar ""Al"" Loftes (Lofstedt- )",M,United States,Cycling,Bronze,1
494,Alvin Hovy Moore,M,United States,Equestrianism,Bronze,1
495,Alvydas Pazdrazdis,M,Lithuania,Basketball,Bronze,1
496,Alwin Schockemhle,M,West Germany,Equestrianism,Bronze,1
497,Alwyn Morris,M,Canada,Canoeing,Bronze,1
498,Alyona Igorevna Zavarzina,F,Russia,Snowboarding,Bronze,1
499,Alyona Viktorovna Sidko,F,Russia,Cross Country Skiing,Bronze,1
500,"Alyson ""Aly"" Dudek",F,United States,Short Track Speed Skating,Bronze,1
501,Alzhan Musurbekovich Zharmukhamedov,M,Soviet Union,Basketball,Bronze,1
502,Amanda Jo Weir (-Davis),F,United States,Swimming,Bronze,1
503,Amanda Maria Kurtovic,F,Norway,Handball,Bronze,1
504,Amanda Ray Beard (-Brown),F,United States,Swimming,Bronze,1
505,Amar'e Carsares Stoudemire,M,United States,Basketball,Bronze,1
506,Amarilys Savn Carmenate,F,Cuba,Judo,Bronze,3
507,Amaury Antnio Pasos,M,Brazil,Basketball,Bronze,2
508,Amber Bradley,F,Australia,Rowing,Bronze,1
509,Amber Val Stachowski,F,United States,Water Polo,Bronze,1
510,Ambrosi Hoffmann,M,Switzerland,Alpine Skiing,Bronze,1
511,Ambrus Balogh,M,Hungary,Shooting,Bronze,1
512,"Amedee Valle Reyburn, Jr.",M,Missouri Athletic Club-3,Swimming,Bronze,1
513,"Amedee Valle Reyburn, Jr.",M,Missouri Athletic Club-3,Water Polo,Bronze,1
514,Amedeo Pomilio,M,Italy,Water Polo,Bronze,1
515,Amelie Kober,F,Germany,Snowboarding,Bronze,1
516,Ami Kondo,F,Japan,Judo,Bronze,1
517,Aminu Umar,M,Nigeria,Football,Bronze,1
518,Amir Reza Khadem Azgadhi,M,Iran,Wrestling,Bronze,2
519,Amiran Kardanov,M,Greece,Wrestling,Bronze,1
520,Amiran T'ot'ik'ashvili,M,Soviet Union,Judo,Bronze,1
521,Amlia Sterbinszky,F,Hungary,Handball,Bronze,1
522,Amlie Goulet-Nadon,F,Canada,Short Track Speed Skating,Bronze,1
523,Amos Rogers Little Deacon,M,United States,Hockey,Bronze,1
524,Amy Crossley Jagger (-Fisher),F,Great Britain,Gymnastics,Bronze,1
525,Amy Eileen Peterson (-Peck),F,United States,Short Track Speed Skating,Bronze,2
526,Amy Hetzel,F,Australia,Water Polo,Bronze,1
527,Amy Nixon (-Westlund),F,Canada,Curling,Bronze,1
528,Amy Tinkler,F,Great Britain,Gymnastics,Bronze,1
529,Amy Tryon,F,United States,Equestrianism,Bronze,1
530,Amy Yuen-Yee Chow (-Ho),F,United States,Gymnastics,Bronze,1
531,An Dae-Hyeon,M,South Korea,Wrestling,Bronze,1
532,An Jae-Hyeong,M,South Korea-2,Table Tennis,Bronze,1
533,An Jeong-Hwa,F,South Korea,Handball,Bronze,1
534,An Yulong,M,China,Short Track Speed Skating,Bronze,2
535,Ana Beatriz Moser,F,Brazil,Volleyball,Bronze,1
536,Ana Dabovi,F,Serbia,Basketball,Bronze,1
537,Ana Deridan-Ene-Pascu,F,Romania,Fencing,Bronze,2
538,Ana Fidelia Quirot Mor,F,Cuba,Athletics,Bronze,1
539,Ana Flvia Chritaro Daniel Sanglard,F,Brazil,Volleyball,Bronze,1
540,Ana Ida Margarita  Alvarez Vieira,F,Brazil,Volleyball,Bronze,1
541,Ana Iliu,F,Romania,Rowing,Bronze,1
542,Ana Ivis Fernndez Valle,F,Cuba,Volleyball,Bronze,1
543,Ana Paula Rodrigues Connelly (-Rodrigues Henkel),F,Brazil,Volleyball,Bronze,1
544,Anabelle Smith,F,Australia,Diving,Bronze,1
545,"Anamari ""Ana"" Velenek",F,Slovenia,Judo,Bronze,1
546,"Anamaria ""Ana"" Tmrjan",F,Romania,Gymnastics,Bronze,1
547,"Anastasios ""Tasos"" Bountouris",M,Greece,Sailing,Bronze,1
548,Anastasios Gavrilis,M,Greece,Sailing,Bronze,1
549,Anastasios Metaxas,M,Greece,Shooting,Bronze,1
550,Anastasiya Aleksandrovna Novikova,F,Belarus,Weightlifting,Bronze,1
551,Anastasiya Dmitriyevna Simanovich,F,Russia,Water Polo,Bronze,1
552,Anastasiya Valerivna Borodina,F,Ukraine,Handball,Bronze,1
553,"Anastasiya Valeryevna ""Nastia"" Liukin",F,United States,Gymnastics,Bronze,1
554,Anastasiya Vladimirovna Baryshnikova,F,Russia,Taekwondo,Bronze,1
555,Anastasiya Vladimirovna Ivankova,F,Belarus,Rhythmic Gymnastics,Bronze,1
556,Anastasiya Yevgenyevna Belyakova,F,Russia,Boxing,Bronze,1
557,Anatoli Krikun,M,Soviet Union,Basketball,Bronze,1
558,Anatolii Crcu,M,Moldova,Weightlifting,Bronze,1
559,Anatoliy Dmytrovych Konkov,M,Soviet Union,Football,Bronze,1
560,Anatoliy Ivanovych Polyvoda,M,Soviet Union,Basketball,Bronze,1
561,Anatoliy Pavlovych Bondarchuk,M,Soviet Union,Athletics,Bronze,1
562,Anatoliy Terentiyovych Novikov,M,Soviet Union,Judo,Bronze,1
563,Anatoliy Yakovych Kuksov,M,Soviet Union,Football,Bronze,1
564,Anatoly Anatolyevich Tishchenko,M,Russia,Canoeing,Bronze,1
565,Anatoly Arkadyevich Mikhaylov,M,Soviet Union,Athletics,Bronze,1
566,Anatoly Dmitriyevich Myshkin,M,Soviet Union,Basketball,Bronze,2
567,Anatoly Ivanovich Shelyukhin,M,Soviet Union,Cross Country Skiing,Bronze,1
568,Anatoly Mikhaylovich Albul,M,Soviet Union,Wrestling,Bronze,1
569,Anatoly Nikolayevich Alyabyev,M,Soviet Union,Biathlon,Bronze,1
570,Anatoly Nikolayevich Bulakov,M,Soviet Union,Boxing,Bronze,1
571,Anatoly Nikolayevich Lagetko,M,Soviet Union,Boxing,Bronze,1
572,Anatoly Petrovich Tarabrin,M,Soviet Union,Rowing,Bronze,1
573,Anatoly Vasilyevich Perov,M,Soviet Union,Boxing,Bronze,1
574,Anatoly Vasilyevich Samotsvetov,M,Soviet Union,Athletics,Bronze,1
575,Anatoly Vladimirovich Laryukov,M,Belarus,Judo,Bronze,1
576,Anders Bardal,M,Norway,Ski Jumping,Bronze,2
577,Anders Gunnar Samuelsson,M,Sweden,Cross Country Skiing,Bronze,1
578,Anders Jacobsen,M,Norway,Ski Jumping,Bronze,1
579,Anders Mrtensson,M,Sweden,Equestrianism,Bronze,1
580,Anders Olsen Haugen,M,United States,Ski Jumping,Bronze,1
581,Anders Per Jrryd,M,Sweden,Tennis,Bronze,1
582,Anders Peter Andersen,M,Denmark,Wrestling,Bronze,1
583,Anders Sren Holmertz (Johansson-),M,Sweden,Swimming,Bronze,1
584,Anders Torsten Martin Jarl (Johansson-),M,Sweden,Cycling,Bronze,1
585,Anderson Hernanes de Carvalho Andrade Lima,M,Brazil,Football,Bronze,1
586,Andr Auffray,M,France,Cycling,Bronze,1
587,Andr Becquet,M,Belgium,Hockey,Bronze,1
588,Andr Bier Johannpeter,M,Brazil,Equestrianism,Bronze,2
589,Andr Domingos da Silva,M,Brazil,Athletics,Bronze,1
590,Andr Ehrenberg,M,Germany-1,Canoeing,Bronze,1
591,Andr Filippini,M,Switzerland-1,Bobsleigh,Bronze,1
592,Andr Gerhard Wohllebe,M,East Germany,Canoeing,Bronze,2
593,Andr Giriat,M,France,Rowing,Bronze,1
594,Andr Joseph Parmentier,M,France,Shooting,Bronze,1
595,Andr Lauseig,M,France,Athletics,Bronze,1
596,Andr Lon Ghislain Marie Joseph Van De Werve De Vorsselaer,M,Belgium,Fencing,Bronze,1
597,Andr Luiz Moreira,M,Brazil,Football,Bronze,1
598,Andr Nelis,M,Belgium,Sailing,Bronze,1
599,Andr Onsime Gaston Guerrier,M,Namoussa,Sailing,Bronze,1
600,Andr Regaud,M,France,Shooting,Bronze,1
601,Andr Ren Jousseaum,M,France,Equestrianism,Bronze,1
602,Andr Verbeke,M,Belgium,Art Competitions,Bronze,1
603,Andr Vercruysse,M,Belgium,Cycling,Bronze,1
604,Andr Weels,M,Germany,Fencing,Bronze,1
605,Andr Willms,M,Germany,Rowing,Bronze,1
606,Andr mile Devaux,M,France,Athletics,Bronze,1
607,Andre De Grasse,M,Canada,Athletics,Bronze,2
608,Andre Dirrell,M,United States,Boxing,Bronze,1
609,Andre Marguerite Blanche Brunet-Joly,F,France-1,Figure Skating,Bronze,1
610,Andrea Bari,M,Italy,Volleyball,Bronze,1
611,Andrea Barno San Martn,F,Spain,Handball,Bronze,1
612,Andrea Barzagli,M,Italy,Football,Bronze,1
613,Andrea Benelli,M,Italy,Shooting,Bronze,1
614,Andrea Bod-Molnr,F,Hungary,Gymnastics,Bronze,1
615,Andrea Cassar,M,Italy,Fencing,Bronze,1
616,Andrea Ehrig-Schne-Mitscherlich,F,East Germany,Speed Skating,Bronze,1
617,Andrea Facchin,M,Italy,Canoeing,Bronze,1
618,Andrea Farkas (-Sgor),F,Hungary,Handball,Bronze,1
619,Andrea Fondelli,M,Italy,Water Polo,Bronze,1
620,Andrea Fuentes Fache,F,Spain,Synchronized Swimming,Bronze,1
621,Andrea Gardini,M,Italy,Volleyball,Bronze,1
622,Andrea Gasbarroni,M,Italy,Football,Bronze,1
623,Andrea Giani,M,Italy,Volleyball,Bronze,1
624,Andrea Giovi,M,Italy,Volleyball,Bronze,1
625,Andrea Gyarmati (-Hesz),F,Hungary,Swimming,Bronze,1
626,Andrea Henkel (-Burke),F,Germany,Biathlon,Bronze,1
627,Andrea Huber,F,Switzerland,Cross Country Skiing,Bronze,1
628,Andrea Lucchetta,M,Italy,Volleyball,Bronze,1
629,Andrea Nugent,F,Canada,Swimming,Bronze,1
630,Andrea Parenti,M,Italy,Archery,Bronze,1
631,Andrea Pirlo,M,Italy,Football,Bronze,1
632,Andrea Sartoretti,M,Italy,Volleyball,Bronze,1
633,Andrea Tagwerker,F,Austria,Luge,Bronze,1
634,"Andreas ""Anderl"" Molterer",M,Austria,Alpine Skiing,Bronze,1
635,"Andreas ""Andi"" Goldberger",M,Austria,Ski Jumping,Bronze,2
636,"Andreas ""Andi"" Grnenfelder",M,Switzerland,Cross Country Skiing,Bronze,1
637,"Andreas ""Andi"" Schwaller",M,Switzerland,Curling,Bronze,1
638,"Andreas ""Andi"" Wenzel",M,Liechtenstein,Alpine Skiing,Bronze,1
639,Andreas Behm,M,Germany,Weightlifting,Bronze,1
640,Andreas Dittmer,M,Germany,Canoeing,Bronze,1
641,Andreas Gustaf Grnberger,M,Sweden,Tug-Of-War,Bronze,1
642,Andreas Hajek,M,Germany,Rowing,Bronze,1
643,Andreas Ihle,M,Germany,Canoeing,Bronze,1
644,Andreas Kirchner,M,East Germany-2,Bobsleigh,Bronze,1
645,Andreas Klden,M,Germany,Cycling,Bronze,1
646,Andreas Kunz,M,East Germany,Nordic Combined,Bronze,1
647,Andreas Schaad,M,Switzerland,Nordic Combined,Bronze,1
648,Andreas Schifferer,M,Austria,Alpine Skiing,Bronze,1
649,Andreas Schltter,M,Germany,Cross Country Skiing,Bronze,1
650,Andreas Schrder,M,East Germany,Wrestling,Bronze,1
651,Andreas Sthle,M,East Germany,Canoeing,Bronze,1
652,Andreas Szigat,M,Germany,Swimming,Bronze,1
653,Andreas Tlzer,M,Germany,Judo,Bronze,1
654,Andreas Wecker,M,Germany,Gymnastics,Bronze,2
655,Andreas Widhlzl,M,Austria,Ski Jumping,Bronze,2
656,Andreas Wolff,M,Germany,Handball,Bronze,1
657,Andreas Zingerle,M,Italy,Biathlon,Bronze,1
658,Andreas von Faehlmann,M,Tutti V,Sailing,Bronze,1
659,Andreea Boghian,F,Romania,Rowing,Bronze,1
660,Andreea Florentina Grigore,F,Romania,Gymnastics,Bronze,1
661,Andreea Roxana Acatrinei,F,Romania,Gymnastics,Bronze,1
662,Andreea Stefanescu,F,Italy,Rhythmic Gymnastics,Bronze,1
663,Andrei Jms,M,Estonia,Rowing,Bronze,1
664,Andrei Xepkin Xepkina,M,Spain,Handball,Bronze,1
665,Andrej Tiwontschik,M,Germany,Athletics,Bronze,1
666,Andrejus Zadneprovskis,M,Lithuania,Modern Pentathlon,Bronze,1
667,"Andrew ""Andy"" Astbury",M,Great Britain,Swimming,Bronze,1
668,Andrew Clifton Nicholson,M,New Zealand,Equestrianism,Bronze,2
669,"Andrew David ""Andy"" Jameson",M,Great Britain,Swimming,Bronze,1
670,Andrew David Bennie,M,New Zealand,Equestrianism,Bronze,1
671,Andrew David Bird,M,New Zealand,Rowing,Bronze,1
672,Andrew George Lauterstein,M,Australia,Swimming,Bronze,2
673,"Andrew Jay ""A. J."" Hinch",M,United States,Baseball,Bronze,1
674,"Andrew John ""Andy"" Holmes",M,Great Britain,Rowing,Bronze,1
675,Andrew John Murtha,M,Australia,Short Track Speed Skating,Bronze,1
676,Andrew Lawrence Trim,M,Australia,Canoeing,Bronze,1
677,"Andrew Murray ""Boy"" Charlton",M,Australia,Swimming,Bronze,1
678,Andrew Smith,M,Australia,Hockey,Bronze,1
679,Andrew Steele,M,Great Britain,Athletics,Bronze,1
680,Andrew Teisher Weaver,M,United States,Cycling,Bronze,1
681,Andrew Weibrecht,M,United States,Alpine Skiing,Bronze,1
682,Andrey Aleksandrovich Yakubik,M,Soviet Union,Football,Bronze,1
683,Andrey Gennadyevich Cherkasov,M,Unified Team,Tennis,Bronze,1
684,Andrey Gennadyevich Kirilenko,M,Russia,Basketball,Bronze,1
685,Andrey Gennadyevich Makeyev,M,Soviet Union,Basketball,Bronze,1
686,Andrey Ivanovich Chemerkin,M,Russia,Weightlifting,Bronze,1
687,Andrey Ivanovich Lavrov,M,Russia,Handball,Bronze,1
688,Andrey Ivanovich Lugin,M,Soviet Union,Rowing,Bronze,1
689,Andrey Mikhaylovich Rekechinsky,M,Russia,Water Polo,Bronze,1
690,Andrey Mikhaylovich Shuvalov,M,Soviet Union,Fencing,Bronze,2
691,Andrey Mikhaylovich Shuvalov,M,Unified Team,Fencing,Bronze,1
692,Andrey Nikolayevich Korneyev,M,Russia,Swimming,Bronze,1
693,Andrey Nikolayevich Yegorchev,M,Russia,Volleyball,Bronze,1
694,Andrey Olegovich Minenkov,M,Soviet Union-2,Figure Skating,Bronze,1
695,Andrey Valeryevich Glukhov,M,Russia,Rowing,Bronze,1
696,Andrey Vasilyevich Balashov,M,Soviet Union,Sailing,Bronze,1
697,Andrey Vasilyevich Nikolishin,M,Russia,Ice Hockey,Bronze,1
698,Andrey Viktorovich Zamkovoy,M,Russia,Boxing,Bronze,1
699,Andrey Vladimirovich Belofastov,M,Unified Team,Water Polo,Bronze,1
700,Andrey Vladimirovich Grechin,M,Russia,Swimming,Bronze,1
701,Andrey Vladislavovich Smirnov,M,Soviet Union,Swimming,Bronze,1
702,Andrey Vyacheslavovich Lopatov,M,Soviet Union,Basketball,Bronze,1
703,Andria Lloyd,F,Jamaica,Athletics,Bronze,1
704,Andrian Pavlov Dushev,M,Bulgaria,Canoeing,Bronze,1
705,"Andries Christiaan ""Dries"" Nieman",M,South Africa,Boxing,Bronze,1
706,"Andries Cornelis Dirk ""Andr"" Boerstra",M,Netherlands,Hockey,Bronze,1
707,"Andrija ""Andro"" Knego",M,Yugoslavia,Basketball,Bronze,1
708,Andrija Geri,M,Serbia and Montenegro,Volleyball,Bronze,1
709,Andrija Prlainovi,M,Serbia,Water Polo,Bronze,2
710,Andrija Zlati,M,Serbia,Shooting,Bronze,1
711,Andris ics,M,Latvia,Luge,Bronze,1
712,Andris ics,M,Latvia-1,Luge,Bronze,1
713,Andrius Giedraitis,M,Lithuania,Basketball,Bronze,1
714,Andriy Kovalenko,M,Unified Team,Water Polo,Bronze,1
715,Andriy Mykolaiovych Kalashnykov,M,Ukraine,Wrestling,Bronze,1
716,Andriy Nesterovych Tyshchenko,M,Soviet Union,Rowing,Bronze,1
717,Andriy Vasylovych Fedchuk,M,Ukraine,Boxing,Bronze,1
718,Andriy Viktorovych Serdinov,M,Ukraine,Swimming,Bronze,1
719,Andrs Bodnr,M,Hungary,Water Polo,Bronze,2
720,Andrs Botos,M,Hungary,Boxing,Bronze,1
721,Andrs Gmez Domnguez,M,Mexico,Basketball,Bronze,1
722,Andrs Hargitay,M,Hungary,Swimming,Bronze,1
723,Andrs Istvn Tr,M,Hungary,Canoeing,Bronze,1
724,Andrs Katona,M,Hungary,Water Polo,Bronze,1
725,Andrs Marcelo Nocioni Roux,M,Argentina,Basketball,Bronze,1
726,Andrs Ozsvr,M,Hungary,Judo,Bronze,1
727,Andrs Rdli,M,Hungary,Fencing,Bronze,1
728,Andrs Simn Gmez,M,Cuba,Athletics,Bronze,1
729,Andrs Szkely,M,Hungary,Swimming,Bronze,1
730,Andrs Wani,M,Hungary,Swimming,Bronze,1
731,Andrzej Bek,M,Poland,Cycling,Bronze,1
732,Andrzej Bogdan Cofalik,M,Poland,Weightlifting,Bronze,1
733,Andrzej Jan Goota,M,Poland,Boxing,Bronze,1
734,Andrzej Ryszard Pitkowski,M,Poland,Fencing,Bronze,1
735,Andrzej Skrzydlewski,M,Poland,Wrestling,Bronze,1
736,Andrzej Sokoowski,M,Poland,Handball,Bronze,1
737,Andrzej Stanisaw Badeski,M,Poland,Athletics,Bronze,1
738,Andrzej Szymczak,M,Poland,Handball,Bronze,1
739,"Aneta ""Anca"" Ptrcoiu",F,Romania,Swimming,Bronze,1
740,Aneta Pastuszka-Konieczna,F,Poland,Canoeing,Bronze,2
741,Anette Be (-Libk-),F,Norway,Cross Country Skiing,Bronze,1
742,Anette Rckes (-Vater-Hlsdnker),F,West Germany,Athletics,Bronze,1
743,Anfisa Anatolyevna Reztsova (Romanova-),F,Unified Team,Biathlon,Bronze,1
744,"Angela Denise Coughlan (-Arusoo, -Sharp)",F,Canada,Swimming,Bronze,1
745,Angela Frances Chalmers (-Espinoza),F,Canada,Athletics,Bronze,1
746,Angela Frautschi,F,Switzerland,Ice Hockey,Bronze,1
747,Angela Marie Ruggiero,F,United States,Ice Hockey,Bronze,1
748,Angela Steinbach,F,West Germany,Swimming,Bronze,1
749,Angelica Aposteanu (Chertic-),F,Romania,Rowing,Bronze,1
750,Angelika Dnhaupt,F,West Germany,Luge,Bronze,1
751,Angelika Hellmann (-Keilig),F,East Germany,Gymnastics,Bronze,1
752,Angelika Kraus,F,West Germany,Swimming,Bronze,1
753,Angelika Neuner,F,Austria,Luge,Bronze,1
754,"Angelina L. ""Angel"" Martino (Myers-, -Sims)",F,United States,Swimming,Bronze,3
755,Angelina Nikolayevna Yushkova (-Shcherbakova),F,Russia,Rhythmic Gymnastics,Bronze,1
756,Angelo Buoni,M,"Marinai della nave da guerra ""Varese""",Rowing,Bronze,1
757,Angelo Mazzoni,M,Italy,Fencing,Bronze,1
758,Angelo Musone,M,Italy,Boxing,Bronze,1
759,Angelo Palombo,M,Italy,Football,Bronze,1
760,Angelo Parisi,M,Great Britain,Judo,Bronze,1
761,Angelo Sartini,M,"Marinai della nave da guerra ""Varese""",Rowing,Bronze,1
762,Angelo Schiavio,M,Italy,Football,Bronze,1
763,Angelo Vicardi,M,Italy,Gymnastics,Bronze,1
764,"Anghelache ""Anghel"" Donescu",F,Romania,Equestrianism,Bronze,1
765,"Ani ""Anka"" Georgieva (Eftimova-)",F,Bulgaria,Rowing,Bronze,1
766,"Ani Stoyanova ""Anka"" Bakova",F,Bulgaria,Rowing,Bronze,1
767,Anibl Santiago Acevedo,M,Puerto Rico,Boxing,Bronze,1
768,Anicka van Emden,F,Netherlands,Judo,Bronze,1
769,Anier Octavio Garca Ortz,M,Cuba,Athletics,Bronze,1
