,Name,Sex,Team,Sport,Medal,Medal_Count
3305,Gillian Mary Apps,F,Canada,Ice Hockey,Gold,3
3306,Gillian Mary Sheen (-Donaldson),F,Great Britain,Fencing,Gold,1
3307,Gillian Rolton,F,Australia,Equestrianism,Gold,2
3308,Gillis Emanuel Grafstrm,M,Sweden,Figure Skating,Gold,3
3309,Gina Kingsbury,F,Canada,Ice Hockey,Gold,2
3310,Gintautas Ionovich Umaras,M,Soviet Union,Cycling,Gold,2
3311,Gioacchino Guaragna,M,Italy,Fencing,Gold,2
3312,Giorge Daz Loren,M,Cuba,Baseball,Gold,1
3313,Giorgi Asanidze,M,Georgia,Weightlifting,Gold,1
3314,Giorgi Mshvenieradze,M,Soviet Union,Water Polo,Gold,1
3315,Giorgio Anglesio,M,Italy,Fencing,Gold,1
3316,Giorgio Avola,M,Italy,Fencing,Gold,1
3317,Giorgio Bocchino,M,Italy,Fencing,Gold,1
3318,Giorgio Cesana,M,Bucintoro Venezia,Rowing,Gold,2
3319,Giorgio Cesana,M,Bucintoro Venezia-1,Rowing,Gold,1
3320,Giorgio Chiavacci,M,Italy,Fencing,Gold,1
3321,Giorgio Di Centa,M,Italy,Cross Country Skiing,Gold,2
3322,Giorgio Leslie Santelli,M,Italy,Fencing,Gold,1
3323,Giorgio Pessina,M,Italy,Fencing,Gold,1
3324,Giorgio Vanzetta,M,Italy,Cross Country Skiing,Gold,1
3325,Giorgio Zampori,M,Italy,Gymnastics,Gold,4
3326,Giovane Farinazzo Gvio,M,Brazil,Volleyball,Gold,2
3327,Giovani dos Santos Ramrez,M,Mexico,Football,Gold,1
3328,Giovanna Trillini,F,Italy,Fencing,Gold,4
3329,"Giovanni ""Nino"" Benvenuti",M,Italy,Boxing,Gold,1
3330,Giovanni Battista Tanio,M,"Marinai della nave da guerra ""Varese""",Rowing,Gold,1
3331,Giovanni Battista Tubino,M,Italy,Gymnastics,Gold,1
3332,Giovanni Canova,M,Italy,Fencing,Gold,1
3333,Giovanni Cernogoraz,M,Croatia,Shooting,Gold,1
3334,Giovanni Delise,M,Italy,Rowing,Gold,1
3335,"Giovanni Giorgio ""Giangiorgio"" Trissino",M,Italy,Equestrianism,Gold,1
3336,Giovanni Gozzi,M,Italy,Wrestling,Gold,1
3337,Giovanni Invernizzi,M,Italy,Rowing,Gold,1
3338,Giovanni Leone Reggio,M,Italia,Sailing,Gold,1
3339,Giovanni Lombardi,M,Italy,Cycling,Gold,1
3340,Giovanni Mangiante,M,Italy,Gymnastics,Gold,1
3341,Giovanni Parisi,M,Italy,Boxing,Gold,1
3342,Giovanni Pettenella,M,Italy,Cycling,Gold,1
3343,Giovanni Scalzo,M,Italy,Fencing,Gold,1
3344,Giovanni Scatturin,M,Italy,Rowing,Gold,1
3345,Gir Yeong-A,F,South Korea-1,Badminton,Gold,1
3346,Gisela Mauermayer,F,Germany,Athletics,Gold,1
3347,Gisela Medefindt (-Bodis),F,East Germany,Rowing,Gold,1
3348,Giselle Anne Ansley,F,Great Britain,Hockey,Gold,1
3349,Gitte Jensby Sunesen,F,Denmark,Handball,Gold,1
3350,Gitte Madsen,F,Denmark,Handball,Gold,1
3351,Giulia Quintavalle,F,Italy,Judo,Gold,1
3352,Giuliano Razzoli,M,Italy,Alpine Skiing,Gold,1
3353,Giulio Basletta,M,Italy,Fencing,Gold,1
3354,Giulio Cappelli,M,Italy,Football,Gold,1
3355,Giulio Gaudini,M,Italy,Fencing,Gold,3
3356,Giulio Sarrocchi,M,Italy,Fencing,Gold,1
3357,"Giuseppe ""Pino"" Dordoni",M,Italy,Athletics,Gold,1
3358,Giuseppe Abbagnale,M,Italy,Rowing,Gold,2
3359,Giuseppe Baldo,M,Italy,Football,Gold,1
3360,Giuseppe Beghetto,M,Italy,Cycling,Gold,1
3361,Giuseppe D'Altrui,M,Italy,Water Polo,Gold,1
3362,Giuseppe Delfino,M,Italy,Fencing,Gold,4
3363,Giuseppe Di Capua,M,Italy,Rowing,Gold,2
3364,Giuseppe Domenichelli,M,Italy,Gymnastics,Gold,2
3365,Giuseppe Maddaloni,M,Italy,Judo,Gold,1
3366,Giuseppe Moioli,M,Italy,Rowing,Gold,1
3367,Giuseppe Olmo,M,Italy,Cycling,Gold,1
3368,Giuseppe Paris,M,Italy,Gymnastics,Gold,2
3369,Giuseppe Poli,M,Bucintoro Venezia,Rowing,Gold,1
3370,Giuseppe Porzio,M,Italy,Water Polo,Gold,1
3371,Giuseppe Ravano,M,Italy,Equestrianism,Gold,1
3372,Giuseppe Russo,M,"Marinai della nave da guerra ""Varese""",Rowing,Gold,1
3373,Giuseppe Tonani,M,Italy,Weightlifting,Gold,1
3374,Giusi Letizia Malato,F,Italy,Water Polo,Gold,1
3375,Givi K'art'ozia,M,Soviet Union,Wrestling,Gold,1
3376,Gladys Shirley Eastlake-Smith (-Lamplough),F,Great Britain,Tennis,Gold,1
3377,Glen Jenson Brand,M,United States,Wrestling,Gold,1
3378,Glenn Ashby Davis,M,United States,Athletics,Gold,3
3379,"Glenn Edward ""Ed"" Moses",M,United States,Swimming,Gold,1
3380,Glenn Edward Morris,M,United States,Athletics,Gold,1
3381,Glenn Foster Hardin,M,United States,Athletics,Gold,1
3382,Glenn Scott Patching,M,Australia,Swimming,Gold,1
3383,Glenroy John Gilbert,M,Canada,Athletics,Gold,1
3384,"Glynis Leanne Nunn (Saunders-, -Cearns)",F,Australia,Athletics,Gold,1
3385,Glynn Saulters,M,United States,Basketball,Gold,1
3386,Gnter Dreibrodt,M,East Germany,Handball,Gold,1
3387,Gnter Haritz,M,West Germany,Cycling,Gold,1
3388,Gnter Oskar Dyhrenfurth,M,Switzerland,Alpinism,Gold,1
3389,Gnter Perleberg,M,Germany,Canoeing,Gold,1
3390,Gnther Huber,M,Italy-1,Bobsleigh,Gold,1
3391,Gnther Ortmann,M,Germany,Handball,Gold,1
3392,Gnther Schumacher,M,West Germany,Cycling,Gold,2
3393,Go Gi-Hyeon,F,South Korea,Short Track Speed Skating,Gold,1
3394,Go Yeong-Min,M,South Korea,Baseball,Gold,1
3395,Godfrey Lionel Rampling,M,Great Britain,Athletics,Gold,1
3396,Gojko Pijetlovi,M,Serbia,Water Polo,Gold,1
3397,Gong Jinjie,F,China,Cycling,Gold,1
3398,Gong Sang-Jeong,F,South Korea,Short Track Speed Skating,Gold,1
3399,Gong Xiangyu,F,China,Volleyball,Gold,1
3400,Gong Zhichao,F,China,Badminton,Gold,1
3401,Gonzalo Peillat,M,Argentina,Hockey,Gold,1
3402,Goran Maksimovi,M,Yugoslavia,Shooting,Gold,1
3403,Goran Perkovac,M,Croatia,Handball,Gold,1
3404,Goran Raenovi,M,Yugoslavia,Water Polo,Gold,1
3405,Goran Sukno,M,Yugoslavia,Water Polo,Gold,1
3406,Goran Vujevi,M,Serbia and Montenegro,Volleyball,Gold,1
3407,Goran prem,M,Croatia,Handball,Gold,1
3408,"Gordon ""Gordie"" Robertson",M,Canada,Ice Hockey,Gold,1
3409,"Gordon Belgum ""Gordy"" Adam",M,United States,Rowing,Gold,1
3410,Gordon C. Carpenter,M,United States,Basketball,Gold,1
3411,Gordon Debenham Dailley,M,Great Britain,Ice Hockey,Gold,1
3412,Gordon Lindsay Thomson,M,Leander Club #1-1,Rowing,Gold,1
3413,Gordon McDonald,M,Galt Football Club,Football,Gold,1
3414,Gordon Rahere Hoare,M,Great Britain,Football,Gold,1
3415,"Gordon Stephen ""Gordy"" Giovanelli",M,United States,Rowing,Gold,1
3416,Gottfried Dhn,M,East Germany,Rowing,Gold,2
3417,Gottfried Diener,M,Switzerland-1,Bobsleigh,Gold,1
3418,Gottlob Friedrich Walz,M,Germany,Diving,Gold,1
3419,Govind Perumal,M,India,Hockey,Gold,2
3420,Graeme Allen Brown,M,Australia,Cycling,Gold,2
3421,Graham Hamilton,M,Australia,Swimming,Gold,1
3422,"Grahanandan Nandy ""G. Nandy"" Singh",M,India,Hockey,Gold,2
3423,Gran Ingmar Flodstrm,M,Sweden,Fencing,Gold,1
3424,Gran Patric Kjellberg,M,Sweden,Ice Hockey,Gold,1
3425,Grant Digby Bramwell,M,New Zealand,Canoeing,Gold,1
3426,Grant George Hackett,M,Australia,Swimming,Gold,3
3427,Grant Henry Hill,M,United States,Basketball,Gold,1
3428,Grant Luke Schubert,M,Australia,Hockey,Gold,1
3429,Gratsian Georgiyevich Botev,M,Soviet Union,Canoeing,Gold,1
3430,Graziano Mancinelli,M,Italy,Equestrianism,Gold,1
3431,Greg Van Avermaet,M,Belgium,Cycling,Gold,1
3432,Gregor Braun,M,West Germany,Cycling,Gold,2
3433,Gregor Hradetzky,M,Austria,Canoeing,Gold,2
3434,Gregor Schlierenzauer,M,Austria,Ski Jumping,Gold,1
3435,Gregorio Paltrinieri,M,Italy,Swimming,Gold,1
3436,"Gregory Curtis ""Greg"" Bell",M,United States,Athletics,Gold,1
3437,"Gregory Efthimios ""Greg"" Louganis",M,United States,Diving,Gold,4
3438,"Gregory James ""Greg"" Rutherford",M,Great Britain,Athletics,Gold,1
3439,"Gregory John ""Greg"" Dayman",M,New Zealand,Hockey,Gold,1
3440,"Gregory Mark ""Greg"" Barton",M,United States,Canoeing,Gold,2
3441,"Gregory Mark Pascoe ""Greg"" Searle",M,Great Britain,Rowing,Gold,1
3442,"Greta Marie Andersen (-Sonnichsen, -Veress)",F,Denmark,Swimming,Gold,1
3443,Gretchen Claudia Fraser (Kunigk-),F,United States,Alpine Skiing,Gold,1
3444,Gretchen Ulion (-Silverman),F,United States,Ice Hockey,Gold,1
3445,Grigory Anatolyevich Kiriyenko,M,Russia,Fencing,Gold,1
3446,Grigory Anatolyevich Kiriyenko,M,Unified Team,Fencing,Gold,1
3447,Grigory Georgiyevich Kosykh,M,Soviet Union,Shooting,Gold,1
3448,Grigory Mkrtychevich Mkrtychan,M,Soviet Union,Ice Hockey,Gold,1
3449,Gril Kringen,F,Norway,Football,Gold,1
3450,Gril Snorroeggen,F,Norway,Handball,Gold,2
3451,Gro Espeseth,F,Norway,Football,Gold,1
3452,Gro Hammerseng (-Hammerseng-Edin),F,Norway,Handball,Gold,1
3453,Grzegorz Bolesaw Lato,M,Poland,Football,Gold,1
3454,Gsta Lundquist,M,Kullan,Sailing,Gold,1
3455,Gsta Ragnar Bengtsson (-Bewert),M,Kullan,Sailing,Gold,1
3456,Gta Elisabeth Pettersson (-Frisk),F,Sweden,Gymnastics,Gold,1
3457,Gu Bon-Gil,M,South Korea,Fencing,Gold,1
3458,Gu Jun,F,China-2,Badminton,Gold,2
3459,Gu Yong-Jo,M,North Korea,Boxing,Gold,1
3460,Gudbrand Gudbrandsen Skatteboe,M,Norway,Shooting,Gold,1
3461,Guglielmo Segato,M,Italy,Cycling,Gold,1
3462,Guido Balzarini,M,Italy,Fencing,Gold,1
3463,Guido Boni,M,Italy,Gymnastics,Gold,1
3464,Guido De Felip,M,Italy,Rowing,Gold,1
3465,Guido Fulst,M,Germany,Cycling,Gold,2
3466,Guido Grtzen,M,Netherlands,Volleyball,Gold,1
3467,Guido Messina,M,Italy,Cycling,Gold,1
3468,Guido Romano,M,Italy,Gymnastics,Gold,1
3469,Guilherme Paraense,M,Brazil,Shooting,Gold,1
3470,Guillaume Alain Gille,M,France,Handball,Gold,2
3471,Guillaume Bastille,M,Canada,Short Track Speed Skating,Gold,1
3472,Guillaume Joli,M,France,Handball,Gold,1
3473,Guillermo Prez Sandoval,M,Mexico,Taekwondo,Gold,1
3474,Guillermo Rigondeaux Ortz,M,Cuba,Boxing,Gold,2
3475,"Guiseppe Pietro ""Joseph"" Pepe",M,Great Britain,Shooting,Gold,1
3476,Gulnara Iskanderovna Samitova-Galkina,F,Russia,Athletics,Gold,1
3477,Gulraiz Akhtar,M,Pakistan,Hockey,Gold,1
3478,Gun Margareta Rring (-Lindh),F,Sweden,Gymnastics,Gold,1
3479,Gunar Kirchbach,M,Germany,Canoeing,Gold,1
3480,Gunda Niemann-Stirnemann-Kleemann,F,Germany,Speed Skating,Gold,3
3481,Gunde Anders Svan,M,Sweden,Cross Country Skiing,Gold,4
3482,Gunn Rita Dahle-Flesj,F,Norway,Cycling,Gold,1
3483,Gunnar Fredrik Hjer,M,Sweden,Gymnastics,Gold,1
3484,Gunnar Henry Asmussen,M,Denmark,Cycling,Gold,1
3485,Gunnar Mikael Hckert,M,Finland,Athletics,Gold,1
3486,Gunnar Petter Jamvold,M,Eleda,Sailing,Gold,1
3487,Gunther Tiersch,M,West Germany,Rowing,Gold,1
3488,Guo Jingjing,F,China,Diving,Gold,4
3489,Guo Weiyang,M,China,Gymnastics,Gold,1
3490,Guo Wenjun,F,China,Shooting,Gold,2
3491,Guo Yue,F,China,Table Tennis,Gold,2
3492,Gurbux Singh,M,India,Hockey,Gold,1
3493,Gurcharan Singh Grewal,M,India,Hockey,Gold,1
3494,Gurdev Singh Kular,M,India,Hockey,Gold,1
3495,Gurmail Singh,M,India,Hockey,Gold,1
3496,Gurmit Singh Kullar,M,India,Hockey,Gold,1
3497,"Gustaf ""Topsy"" Lindblom",M,Sweden,Athletics,Gold,1
3498,"Gustaf Adolf Boltenstern, Jr.",M,Sweden,Equestrianism,Gold,2
3499,Gustaf Adolf Jonsson,M,Sweden,Shooting,Gold,1
3500,Gustaf Adolf Olson,M,Sweden,Gymnastics,Gold,1
3501,Gustaf Carl Fredrik Boivie,M,Sweden,Shooting,Gold,1
3502,Gustaf Edvin Nordahl,M,Sweden,Art Competitions,Gold,1
3503,Gustaf Eric Carlberg,M,Sweden,Shooting,Gold,2
3504,Gustaf Fredrik Carln,M,Sweden,Athletics,Gold,1
3505,Gustaf Fredrik Sderstrm,M,Denmark/Sweden,Tug-Of-War,Gold,1
3506,"Gustaf Malcolm ""Gsta"" Lilliehk",M,Sweden,Modern Pentathlon,Gold,1
3507,Gustaf Olof Falhem Kilman,M,Sweden,Equestrianism,Gold,1
3508,Gustaf Peder Wilhelm Dyrssen,M,Sweden,Modern Pentathlon,Gold,1
3509,Gustaf Vilhelm Carlberg,M,Sweden,Shooting,Gold,3
3510,Gustaf Vilhelm Rosenquist,M,Sweden,Gymnastics,Gold,1
3511,Gustav Casmir,M,Germany,Fencing,Gold,2
3512,Gustav Felix Flatow,M,Germany,Gymnastics,Gold,2
3513,Gustav Lexau,M,Deutscher Schwimm Verband Berlin,Swimming,Gold,1
3514,Gustav Ludwig Goler,M,"Germania Ruder Club, Hamburg-2",Rowing,Gold,1
3515,Gustav Schfer,M,Germany,Rowing,Gold,1
3516,Gustav Weder,M,Switzerland-1,Bobsleigh,Gold,2
3517,Gustavo Endres,M,Brazil,Volleyball,Gold,1
3518,Gustavo Marzi,M,Italy,Fencing,Gold,2
3519,Gustavo Thoeni,M,Italy,Alpine Skiing,Gold,1
3520,Gusztv Szepesi (Szedunka),M,Hungary,Football,Gold,1
3521,Guy Drut,M,France,Athletics,Gold,1
3522,Guy Julien Ernest Delage de Luget,M,France,Fencing,Gold,1
3523,Guy Lacombe,M,France,Football,Gold,1
3524,Guy Montagu Butler,M,Great Britain,Athletics,Gold,1
3525,Guy Nickalls,M,Leander Club-1,Rowing,Gold,1
3526,Gwen Rosemary Jorgensen (-Lemieux),F,United States,Triathlon,Gold,1
3527,Gwendal Peizerat,M,France-1,Figure Skating,Gold,1
3528,"Gwendolyn Lenna ""Gwen"" Torrence (-Waller, -Smith)",F,United States,Athletics,Gold,3
3529,Gwon Hyeok,M,South Korea,Baseball,Gold,1
3530,Gyrgy Brdy,M,Hungary,Water Polo,Gold,2
3531,Gyrgy Ged,M,Hungary,Boxing,Gold,1
3532,Gyrgy Gerends,M,Hungary,Water Polo,Gold,1
3533,Gyrgy Horkai,M,Hungary,Water Polo,Gold,1
3534,Gyrgy Kenz,M,Hungary,Water Polo,Gold,1
3535,Gyrgy Kolonics,M,Hungary,Canoeing,Gold,2
3536,Gyrgy Krpti,M,Hungary,Water Polo,Gold,3
3537,Gyrgy Kutasi (Kusinszky),M,Hungary,Water Polo,Gold,1
3538,Gyrgy Nbald,M,Hungary,Fencing,Gold,1
3539,Gyrgy Piller (Jekelfalussy-),M,Hungary,Fencing,Gold,2
3540,Gyrgy Sztantics,M,Hungary,Athletics,Gold,1
3541,Gyrgy Vizvri (Weiss),M,Hungary,Water Polo,Gold,1
3542,Gyula Bbis,M,Hungary,Wrestling,Gold,1
3543,Gyula Glykais,M,Hungary,Fencing,Gold,2
3544,Gyula Grosics,M,Hungary,Football,Gold,1
3545,Gyula Halasy,M,Hungary,Shooting,Gold,1
3546,Gyula Lrnt (Lipovics),M,Hungary,Football,Gold,1
3547,Gyula Trk,M,Hungary,Boxing,Gold,1
3548,Gyula Zsivtzky,M,Hungary,Athletics,Gold,1
3549,Gyz Kulcsr,M,Hungary,Fencing,Gold,4
3550,"Gza Kiss (Drippei-, -Klein)",M,Hungary,Swimming,Gold,1
3551,Ha Hyeong-Ju,M,South Korea,Judo,Gold,1
3552,Ha Tae-Gwon,M,South Korea-2,Badminton,Gold,1
3553,Haakon Abraham Srvik,M,Sweden,Gymnastics,Gold,1
3554,Haakon Piro Bryhn,M,Norna,Sailing,Gold,1
3555,Habib Ali Kiddie,M,Pakistan,Hockey,Gold,1
3556,Hadi Saei Bonehkohal,M,Iran,Taekwondo,Gold,2
3557,Haile Gebrselassie,M,Ethiopia,Athletics,Gold,2
3558,Hakeem Abdul Olajuwon,M,United States,Basketball,Gold,1
3559,Hakon Barfod,M,Pan,Sailing,Gold,2
3560,Haley Lyn Irwin,F,Canada,Ice Hockey,Gold,2
3561,Halfdan Nicolai Hansen,M,Magda IX,Sailing,Gold,1
3562,Halfdan Schjtt,M,Mosk II,Sailing,Gold,1
3563,Halil Mutlu,M,Turkey,Weightlifting,Gold,3
3564,"Halina (Leonarda Kazimiera-) Konopacka (-Matuszewska, -Szczerbiska, -Stowe)",F,Poland,Athletics,Gold,1
3565,Halina Sylwia Richter-Grecka-Herrmann,F,Poland,Athletics,Gold,1
3566,"Halldor Skard, Jr.",M,Norway,Nordic Combined,Gold,1
3567,Hallgeir Brenden,M,Norway,Cross Country Skiing,Gold,2
3568,Halvard Hanevold,M,Norway,Biathlon,Gold,3
3569,Halvor Olai Birkeland (Olsen-),M,Atlanta,Sailing,Gold,1
3570,Halvor Olai Larsen Mgster (-Kolbeinsvik),M,Atlanta,Sailing,Gold,1
3571,Halyna Mykolavna Prozumenshchykova-Stepanova (-Ivannykova),F,Soviet Union,Swimming,Gold,1
3572,Halyna Petrivna Zakharova,F,Soviet Union,Handball,Gold,1
3573,Halyna Vasylivna Pundyk,F,Ukraine,Fencing,Gold,1
3574,Hamid Mohammad Sourian Reihanpour,M,Iran,Wrestling,Gold,1
3575,Hamish Byron Bond,M,New Zealand,Rowing,Gold,2
3576,Hamish Clive Carter,M,New Zealand,Triathlon,Gold,1
3577,Hamit Kaplan,M,Turkey,Wrestling,Gold,1
3578,Hamza Yerlikaya,M,Turkey,Wrestling,Gold,2
3579,Han Gi-Ju,M,South Korea,Baseball,Gold,1
3580,Han Hyeon-Suk,F,South Korea,Handball,Gold,1
3581,Han Myeong-U,M,South Korea,Wrestling,Gold,1
3582,Han Xiaopeng,M,China,Freestyle Skiing,Gold,1
3583,Hanif Khan,M,Pakistan,Hockey,Gold,1
3584,Hannah Angela Kearney,F,United States,Freestyle Skiing,Gold,1
3585,Hannah Lee Teter,F,United States,Snowboarding,Gold,1
3586,Hannah Louise Macleod,F,Great Britain,Hockey,Gold,1
3587,Hannah Louise Mills,F,Great Britain,Sailing,Gold,1
3588,"Hannelore ""Hanni"" Wenzel (-Weirather)",F,Liechtenstein,Alpine Skiing,Gold,2
3589,Hannelore Anke (-Hofmann),F,East Germany,Swimming,Gold,2
3590,Hannes Waldemar Cierpinski,M,East Germany,Athletics,Gold,2
3591,Hannu Kalevi Manninen,M,Finland,Nordic Combined,Gold,1
3592,"Hannu Kleofas ""Hannes"" Miettinen",M,Finland,Athletics,Gold,1
3593,Hans Anders Sdergren,M,Sweden,Cross Country Skiing,Gold,1
3594,Hans Anton Beyer,M,Norway,Gymnastics,Gold,1
3595,Hans Bourquin,M,Switzerland,Rowing,Gold,1
3596,Hans Daniel Alfredsson,M,Sweden,Ice Hockey,Gold,1
3597,Hans Eller,M,Germany,Rowing,Gold,1
3598,Hans Eugster,M,Switzerland,Gymnastics,Gold,1
3599,Hans F. Dersch,M,United States,Swimming,Gold,1
3600,Hans Gnter Winkler,M,Germany,Equestrianism,Gold,4
3601,Hans Gnter Winkler,M,West Germany,Equestrianism,Gold,1
3602,Hans Grieder,M,Switzerland,Gymnastics,Gold,1
3603,Hans Gruhne,M,Germany,Rowing,Gold,1
3604,Hans Gustaf Bo Berglund,M,Sweden,Canoeing,Gold,1
3605,Hans Haas,M,Austria,Weightlifting,Gold,1
3606,Hans Henrik Nilsson,M,Sweden,Canoeing,Gold,1
3607,Hans Henrik Stoermann-Nss,M,Atlanta,Sailing,Gold,1
3608,Hans Jakob Nielsen,M,Denmark,Boxing,Gold,1
3609,Hans Johnny Hglin,M,Sweden,Speed Skating,Gold,1
3610,Hans Kjeld Rasmussen,M,Denmark,Shooting,Gold,1
3611,Hans Lenk,M,Germany,Rowing,Gold,1
3612,Hans Leutenegger,M,Switzerland-1,Bobsleigh,Gold,1
3613,Hans Lutz,M,West Germany,Cycling,Gold,1
3614,Hans Moser,M,Switzerland,Equestrianism,Gold,1
3615,Hans Niklas Kronwall,M,Sweden,Ice Hockey,Gold,1
3616,Hans Olov Dan Jacobson,M,Sweden,Fencing,Gold,1
3617,Hans Petter Buraas,M,Norway,Alpine Skiing,Gold,1
3618,Hans Rinn,M,East Germany-1,Luge,Gold,2
3619,Hans Robert von Rosen,M,Sweden,Equestrianism,Gold,2
3620,Hans Rolf Wetterstrm,M,Sweden,Canoeing,Gold,1
3621,Hans Stanggassinger,M,West Germany-1,Luge,Gold,1
3622,Hans Stig Trappaud Rnne,M,Denmark,Gymnastics,Gold,1
3623,Hans Theilig,M,Germany,Handball,Gold,1
3624,Hans Theodor Nordvik (Torbergsen-),M,Norway,Shooting,Gold,2
3625,Hans Thor Juul Kristensen,M,Denmark,Rowing,Gold,1
3626,Hans W. Schchlin,M,Switzerland,Rowing,Gold,1
3627,Hans Walter,M,Switzerland,Rowing,Gold,2
3628,Hans Zdraila,M,Czechoslovakia,Weightlifting,Gold,1
3629,Hans-Georg Aschenbach,M,East Germany,Ski Jumping,Gold,1
3630,Hans-Georg Beyer,M,East Germany,Handball,Gold,1
3631,Hans-Georg Jaunich,M,East Germany,Handball,Gold,1
3632,Hans-Joachim Lck,M,East Germany,Rowing,Gold,1
3633,Hans-Johann Frber,M,West Germany,Rowing,Gold,1
3634,Hans-Jrgen Drner,M,East Germany,Football,Gold,1
3635,Hans-Jrgen Gerhardt,M,East Germany-1,Bobsleigh,Gold,1
3636,Hans-Jrgen Riediger,M,East Germany,Football,Gold,1
3637,Hans-Otto Woellke,M,Germany,Athletics,Gold,1
3638,Hans-Peter Koppe,M,East Germany,Rowing,Gold,1
3639,Hans-Peter Pohl,M,West Germany,Nordic Combined,Gold,1
3640,Hans-Peter Steinacher,M,Austria,Sailing,Gold,2
3641,Hans-Ullrich Grapenthin,M,East Germany,Football,Gold,1
3642,Hansjrg Jkle,M,Germany,Ski Jumping,Gold,1
3643,Harald Andreas Eriksen,M,Norway,Gymnastics,Gold,1
3644,Harald Axel Fredrik Ljung,M,Sweden,Gymnastics,Gold,1
3645,Harald Czudaj,M,Germany-2,Bobsleigh,Gold,1
3646,Harald Grnningen,M,Norway,Cross Country Skiing,Gold,2
3647,Harald Halvorsen,M,Norway,Gymnastics,Gold,1
3648,Harald Hein,M,West Germany,Fencing,Gold,1
3649,Harald Jhrling,M,East Germany,Rowing,Gold,2
3650,Harald Marg,M,East Germany,Canoeing,Gold,1
3651,Harald Natvig,M,Norway,Shooting,Gold,3
3652,"Harald Wilhelm Karl Hagen, Jr.",M,Bera,Sailing,Gold,1
3653,Harald Winkler,M,Austria-1,Bobsleigh,Gold,1
3654,Harbinder Singh Chimni,M,India,Hockey,Gold,1
3655,Hardyal Singh Garchey,M,India,Hockey,Gold,1
3656,Hari Pal Kaushik,M,India,Hockey,Gold,2
3657,"Harold ""Slim"" Halderson",M,Canada,Ice Hockey,Gold,1
3658,Harold Adrian Walden,M,Great Britain,Football,Gold,1
3659,"Harold Alfred ""Hack"" Simpson",M,Canada,Ice Hockey,Gold,1
3660,Harold Allan Wilson,M,Great Britain,Athletics,Gold,1
3661,"Harold Austin ""Harry"" Kitson",M,South Africa,Tennis,Gold,1
3662,"Harold Boyce Budd, Jr.",M,United States,Rowing,Gold,1
3663,Harold Douglas R Cooke,M,Great Britain,Hockey,Gold,1
3664,Harold Edgar McMunn,M,Canada,Ice Hockey,Gold,1
3665,"Harold Ellis ""Harry"" Watson",M,Canada,Ice Hockey,Gold,1
3666,"Harold H. ""Hal"" Haenel",M,United States,Sailing,Gold,1
3667,Harold Hampton Hardwick,M,Australasia,Swimming,Gold,1
3668,Harold Jack Stamper,M,Great Britain,Football,Gold,1
3669,"Harold James ""Harry"" Mitchell",M,Great Britain,Boxing,Gold,1
3670,"Harold Joseph ""Harry"" Stiff",M,Great Britain,Tug-Of-War,Gold,1
3671,Harold Kennedy Cassels,M,Great Britain,Hockey,Gold,1
3672,Harold Marion Osborn (Osborne-),M,United States,Athletics,Gold,2
3673,Harold Maurice Abrahams,M,Great Britain,Athletics,Gold,1
3674,Harold Payne Hardman,M,Great Britain,Football,Gold,1
3675,Harold Thompson Mann,M,United States,Swimming,Gold,1
3676,"Harold Vincent ""Hal"" Connolly",M,United States,Athletics,Gold,1
3677,Harold William Tower,M,United States,Rowing,Gold,1
3678,Harriet Claiborne Bland (-Green),F,United States,Athletics,Gold,1
3679,"Harriet Morris ""Holly"" Metcalf",F,United States,Rowing,Gold,1
3680,"Harriet Pauline ""Hettie"" Dyhrenfurth (Heyman-)",F,Switzerland,Alpinism,Gold,1
3681,Harrison Bryce Jordan Barnes,M,United States,Basketball,Gold,1
3682,"Harrison Smith ""Harry"" Glancy",M,United States,Swimming,Gold,1
3683,Harro Bode,M,West Germany,Sailing,Gold,1
3684,Harry Boldt,M,Germany,Equestrianism,Gold,1
3685,Harry Boldt,M,West Germany,Equestrianism,Gold,1
3686,"Harry Clemens ""Buddy"" Melges, Jr.",M,United States,Sailing,Gold,1
3687,Harry Dwight Chamberlin,M,United States,Equestrianism,Gold,1
3688,Harry Dwight Steel,M,United States,Wrestling,Gold,1
3689,Harry Edgar Ryan,M,Great Britain,Cycling,Gold,1
3690,"Harry Edvin ""Harri"" Larva (Lagerstrm-)",M,Finland,Athletics,Gold,1
3691,Harry Edward Sears,M,United States,Shooting,Gold,1
3692,Harry Eustace Haslam,M,Great Britain,Hockey,Gold,1
3693,Harry Franklin Porter,M,United States,Athletics,Gold,1
3694,Harry Holm,M,Denmark,Gymnastics,Gold,1
3695,Harry Hunter Lott,M,Vesper Boat Club,Rowing,Gold,1
3696,Harry Joseph Hebner,M,United States,Swimming,Gold,1
3697,"Harry Lee ""Butch"" Reynolds, Jr.",M,United States,Athletics,Gold,1
3698,Harry Leopold DeBaecke,M,Vesper Boat Club,Rowing,Gold,1
3699,Harry Lester Adams,M,United States,Shooting,Gold,1
3700,"Harry Livingston Hillman, Jr.",M,United States,Athletics,Gold,3
3701,Harry Richard Corner,M,Devon and Somerset Wanderers,Cricket,Gold,1
3702,Harry Robinson Humby,M,Great Britain,Shooting,Gold,1
3703,Harry Scott Freeman,M,England-1,Hockey,Gold,1
3704,Harry Wyndham Jefferson,M,Bona Fide,Sailing,Gold,1
3705,Hartmut Krger,M,East Germany,Handball,Gold,1
3706,Hartmut Schade,M,East Germany,Football,Gold,1
